"","region_id","zone","area","status","year"
"483",1,"Hiraanae",0.353004842003619,1,2016
"484",1,"Horoatera",0.870078933438646,1,2016
"485",1,"Hiraanae",0.001100493961161,1,2016
"486",1,"Honuea",0.29743536186033,1,2016
"487",1,"Onetahi",0.751000573862474,1,2016
"488",1,"Reiono",0.232100155542133,1,2016
"489",1,"Rimatuu",0.903521034107308,1,2016
"490",1,"Tahuna Rahi",0.076107024461502,1,2016
"491",1,"Tahuna Iti",0.009172773697991,1,2016
"492",1,"Tauvine",0.079748509665234,1,2016
"493",1,"Tiaraunu",1.70884833766718,1,2016
"494",1,"Offshore",181.891318821236,0,2016
"495",1,"No take zone",35.89160134,0.5,2016
"496",1,"Rest of lagoon",35.89160134,0.75,2016
"497",1,"Aie",0.009775186488655,1,2017
"498",1,"Aie",0.023277683208063,1,2017
"499",1,"Ahuroa",0.046627710105536,1,2017
"500",1,"Hiraanae",0.353004842003619,1,2017
"501",1,"Horoatera",0.870078933438646,1,2017
"502",1,"Hiraanae",0.001100493961161,1,2017
"503",1,"Honuea",0.29743536186033,1,2017
"504",1,"Onetahi",0.751000573862474,1,2017
"505",1,"Reiono",0.232100155542133,1,2017
"506",1,"Rimatuu",0.903521034107308,1,2017
"507",1,"Tahuna Rahi",0.076107024461502,1,2017
"508",1,"Tahuna Iti",0.009172773697991,1,2017
"509",1,"Tauvine",0.079748509665234,1,2017
"510",1,"Tiaraunu",1.70884833766718,1,2017
"511",1,"Offshore",181.891318821236,0,2017
"512",1,"No take zone",35.89160134,0.5,2017
"513",1,"Rest of lagoon",35.89160134,0.75,2018
"514",1,"Aie",0.009775186488655,1,2018
"515",1,"Aie",0.023277683208063,1,2018
"516",1,"Ahuroa",0.046627710105536,1,2018
"517",1,"Hiraanae",0.353004842003619,1,2018
"518",1,"Horoatera",0.870078933438646,1,2018
"519",1,"Hiraanae",0.001100493961161,1,2018
"520",1,"Honuea",0.29743536186033,1,2018
"521",1,"Onetahi",0.751000573862474,1,2018
"522",1,"Reiono",0.232100155542133,1,2018
"523",1,"Rimatuu",0.903521034107308,1,2018
"524",1,"Tahuna Rahi",0.076107024461502,1,2018
"525",1,"Tahuna Iti",0.009172773697991,1,2018
"526",1,"Tauvine",0.079748509665234,1,2018
"527",1,"Tiaraunu",1.70884833766718,1,2018
"528",1,"Offshore",181.891318821236,0,2018
"529",1,"No take zone",35.89160134,0.5,2019
"530",1,"Rest of lagoon",35.89160134,0.75,2019
"531",1,"Aie",0.009775186488655,1,2019
"532",1,"Aie",0.023277683208063,1,2019
"533",1,"Ahuroa",0.046627710105536,1,2019
"534",1,"Hiraanae",0.353004842003619,1,2019
"535",1,"Horoatera",0.870078933438646,1,2019
"536",1,"Hiraanae",0.001100493961161,1,2019
"537",1,"Honuea",0.29743536186033,1,2019
"538",1,"Onetahi",0.751000573862474,1,2019
"539",1,"Reiono",0.232100155542133,1,2019
"540",1,"Rimatuu",0.903521034107308,1,2019
"541",1,"Tahuna Rahi",0.076107024461502,1,2019
"542",1,"Tahuna Iti",0.009172773697991,1,2019
"543",1,"Tauvine",0.079748509665234,1,2019
"544",1,"Tiaraunu",1.70884833766718,1,2019
"545",1,"Offshore",181.891318821236,0,2020
"546",1,"No take zone",35.89160134,0.5,2020
"547",1,"Rest of lagoon",35.89160134,0.75,2020
"548",1,"Aie",0.009775186488655,1,2020
"549",1,"Aie",0.023277683208063,1,2020
"550",1,"Ahuroa",0.046627710105536,1,2020
"551",1,"Hiraanae",0.353004842003619,1,2020
"552",1,"Horoatera",0.870078933438646,1,2020
"553",1,"Hiraanae",0.001100493961161,1,2020
"554",1,"Honuea",0.29743536186033,1,2020
"555",1,"Onetahi",0.751000573862474,1,2020
"556",1,"Reiono",0.232100155542133,1,2020
"557",1,"Rimatuu",0.903521034107308,1,2020
"558",1,"Tahuna Rahi",0.076107024461502,1,2020
"559",1,"Tahuna Iti",0.009172773697991,1,2020
"560",1,"Tauvine",0.079748509665234,1,2020
"561",1,"Tiaraunu",1.70884833766718,1,2014
"562",1,"Offshore",181.891318821236,0,2014
"563",1,"No take zone",35.89160134,0.5,2014
"564",1,"Rest of lagoon",35.89160134,0.75,2014
"565",1,"Aie",0.009775186488655,1,2014
"566",1,"Aie",0.023277683208063,1,2014
"567",1,"Ahuroa",0.046627710105536,1,2014
"568",1,"Hiraanae",0.353004842003619,1,2014
"569",1,"Horoatera",0.870078933438646,1,2014
"570",1,"Hiraanae",0.001100493961161,1,2014
"571",1,"Honuea",0.29743536186033,1,2014
"572",1,"Onetahi",0.751000573862474,1,2014
"573",1,"Reiono",0.232100155542133,1,2014
"574",1,"Rimatuu",0.903521034107308,1,2014
"575",1,"Tahuna Rahi",0.076107024461502,1,2014
"576",1,"Tahuna Iti",0.009172773697991,1,2014
"577",1,"Tauvine",0.079748509665234,1,2015
"578",1,"Tiaraunu",1.70884833766718,1,2015
"579",1,"Offshore",181.891318821236,0,2015
"580",1,"No take zone",35.89160134,0.5,2015
"581",1,"Rest of lagoon",35.89160134,0.75,2015
"582",1,"Aie",0.009775186488655,1,2015
"583",1,"Aie",0.023277683208063,1,2015
"584",1,"Ahuroa",0.046627710105536,1,2015
"585",1,"Hiraanae",0.353004842003619,1,2015
"586",1,"Horoatera",0.870078933438646,1,2015
"587",1,"Hiraanae",0.001100493961161,1,2015
"588",1,"Honuea",0.29743536186033,1,2015
"589",1,"Onetahi",0.751000573862474,1,2015
"590",1,"Reiono",0.232100155542133,1,2015
"591",1,"Rimatuu",0.903521034107308,1,2015
"592",1,"Tahuna Rahi",0.076107024461502,1,2015
"593",1,"Tahuna Iti",0.009172773697991,1,2016
"594",1,"Tauvine",0.079748509665234,1,2016
"595",1,"Tiaraunu",1.70884833766718,1,2016
"596",1,"Offshore",181.891318821236,0,2016
"597",1,"No take zone",35.89160134,0.5,2016
"598",1,"Rest of lagoon",35.89160134,0.75,2016
"599",1,"Aie",0.009775186488655,1,2016
"600",1,"Aie",0.023277683208063,1,2016
"601",1,"Ahuroa",0.046627710105536,1,2016
"602",1,"Hiraanae",0.353004842003619,1,2016
"603",1,"Horoatera",0.870078933438646,1,2016
"604",1,"Hiraanae",0.001100493961161,1,2016
"605",1,"Honuea",0.29743536186033,1,2016
"606",1,"Onetahi",0.751000573862474,1,2016
"607",1,"Reiono",0.232100155542133,1,2016
"608",1,"Rimatuu",0.903521034107308,1,2016
"609",1,"Tahuna Rahi",0.076107024461502,1,2017
"610",1,"Tahuna Iti",0.009172773697991,1,2017
"611",1,"Tauvine",0.079748509665234,1,2017
"612",1,"Tiaraunu",1.70884833766718,1,2017
"613",1,"Offshore",181.891318821236,0,2017
"614",1,"No take zone",35.89160134,0.5,2017
"615",1,"Rest of lagoon",35.89160134,0.75,2017
"616",1,"Aie",0.009775186488655,1,2017
"617",1,"Aie",0.023277683208063,1,2017
"618",1,"Ahuroa",0.046627710105536,1,2017
"619",1,"Hiraanae",0.353004842003619,1,2017
"620",1,"Horoatera",0.870078933438646,1,2017
"621",1,"Hiraanae",0.001100493961161,1,2017
"622",1,"Honuea",0.29743536186033,1,2017
"623",1,"Onetahi",0.751000573862474,1,2017
"624",1,"Reiono",0.232100155542133,1,2017
"625",1,"Rimatuu",0.903521034107308,1,2018
"626",1,"Tahuna Rahi",0.076107024461502,1,2018
"627",1,"Tahuna Iti",0.009172773697991,1,2018
"628",1,"Tauvine",0.079748509665234,1,2018
"629",1,"Tiaraunu",1.70884833766718,1,2018
"630",1,"Offshore",181.891318821236,0,2018
"631",1,"No take zone",35.89160134,0.5,2018
"632",1,"Rest of lagoon",35.89160134,0.75,2018
"633",1,"Aie",0.009775186488655,1,2018
"634",1,"Aie",0.023277683208063,1,2018
"635",1,"Ahuroa",0.046627710105536,1,2018
"636",1,"Hiraanae",0.353004842003619,1,2018
"637",1,"Horoatera",0.870078933438646,1,2018
"638",1,"Hiraanae",0.001100493961161,1,2018
"639",1,"Honuea",0.29743536186033,1,2018
"640",1,"Onetahi",0.751000573862474,1,2018
"641",1,"Reiono",0.232100155542133,1,2019
"642",1,"Rimatuu",0.903521034107308,1,2019
"643",1,"Tahuna Rahi",0.076107024461502,1,2019
"644",1,"Tahuna Iti",0.009172773697991,1,2019
"645",1,"Tauvine",0.079748509665234,1,2019
"646",1,"Tiaraunu",1.70884833766718,1,2019
"647",1,"Offshore",181.891318821236,0,2019
"648",1,"No take zone",35.89160134,0.5,2019
"649",1,"Rest of lagoon",35.89160134,0.75,2019
"650",1,"Aie",0.009775186488655,1,2019
"651",1,"Aie",0.023277683208063,1,2019
"652",1,"Ahuroa",0.046627710105536,1,2019
"653",1,"Hiraanae",0.353004842003619,1,2019
"654",1,"Horoatera",0.870078933438646,1,2019
"655",1,"Hiraanae",0.001100493961161,1,2019
"656",1,"Honuea",0.29743536186033,1,2019
"657",1,"Onetahi",0.751000573862474,1,2020
"658",1,"Reiono",0.232100155542133,1,2020
"659",1,"Rimatuu",0.903521034107308,1,2020
"660",1,"Tahuna Rahi",0.076107024461502,1,2020
"661",1,"Tahuna Iti",0.009172773697991,1,2020
"662",1,"Tauvine",0.079748509665234,1,2020
"663",1,"Tiaraunu",1.70884833766718,1,2020
"664",1,"Offshore",181.891318821236,0,2020
"665",1,"No take zone",35.89160134,0.5,2020
"666",1,"Rest of lagoon",35.89160134,0.75,2020
"667",1,"Aie",0.009775186488655,1,2020
"668",1,"Aie",0.023277683208063,1,2020
"669",1,"Ahuroa",0.046627710105536,1,2020
"670",1,"Hiraanae",0.353004842003619,1,2020
"671",1,"Horoatera",0.870078933438646,1,2020
"672",1,"Hiraanae",0.001100493961161,1,2020
"673",1,"Honuea",0.29743536186033,1,2014
"674",1,"Onetahi",0.751000573862474,1,2014
"675",1,"Reiono",0.232100155542133,1,2014
"676",1,"Rimatuu",0.903521034107308,1,2014
"677",1,"Tahuna Rahi",0.076107024461502,1,2014
"678",1,"Tahuna Iti",0.009172773697991,1,2014
"679",1,"Tauvine",0.079748509665234,1,2014
"680",1,"Tiaraunu",1.70884833766718,1,2014
"681",1,"Offshore",181.891318821236,0,2014
"682",1,"No take zone",35.89160134,0.5,2014
"683",1,"Rest of lagoon",35.89160134,0.75,2014
"684",1,"Aie",0.009775186488655,1,2014
"685",1,"Aie",0.023277683208063,1,2014
"686",1,"Ahuroa",0.046627710105536,1,2014
"687",1,"Hiraanae",0.353004842003619,1,2014
"688",1,"Horoatera",0.870078933438646,1,2014
"689",1,"Hiraanae",0.001100493961161,1,2015
"690",1,"Honuea",0.29743536186033,1,2015
"691",1,"Onetahi",0.751000573862474,1,2015
"692",1,"Reiono",0.232100155542133,1,2015
"693",1,"Rimatuu",0.903521034107308,1,2015
"694",1,"Tahuna Rahi",0.076107024461502,1,2015
"695",1,"Tahuna Iti",0.009172773697991,1,2015
"696",1,"Tauvine",0.079748509665234,1,2015
"697",1,"Tiaraunu",1.70884833766718,1,2015
"698",1,"Offshore",181.891318821236,0,2015
"699",1,"No take zone",35.89160134,0.5,2015
"700",1,"Rest of lagoon",35.89160134,0.75,2015
"701",1,"Aie",0.009775186488655,1,2015
"702",1,"Aie",0.023277683208063,1,2015
"703",1,"Ahuroa",0.046627710105536,1,2015
"704",1,"Hiraanae",0.353004842003619,1,2015
"705",1,"Horoatera",0.870078933438646,1,2016
"706",1,"Hiraanae",0.001100493961161,1,2016
"707",1,"Honuea",0.29743536186033,1,2016
"708",1,"Onetahi",0.751000573862474,1,2016
"709",1,"Reiono",0.232100155542133,1,2016
"710",1,"Rimatuu",0.903521034107308,1,2016
"711",1,"Tahuna Rahi",0.076107024461502,1,2016
"712",1,"Tahuna Iti",0.009172773697991,1,2016
"713",1,"Tauvine",0.079748509665234,1,2016
"714",1,"Tiaraunu",1.70884833766718,1,2016
"715",1,"Offshore",181.891318821236,0,2016
"716",1,"No take zone",35.89160134,0.5,2016
"717",1,"Rest of lagoon",35.89160134,0.75,2016
"718",1,"Aie",0.009775186488655,1,2016
"719",1,"Aie",0.023277683208063,1,2016
"720",1,"Ahuroa",0.046627710105536,1,2016
"721",1,"Hiraanae",0.353004842003619,1,2017
"722",1,"Horoatera",0.870078933438646,1,2017
"723",1,"Hiraanae",0.001100493961161,1,2017
"724",1,"Honuea",0.29743536186033,1,2017
"725",1,"Onetahi",0.751000573862474,1,2017
"726",1,"Reiono",0.232100155542133,1,2017
"727",1,"Rimatuu",0.903521034107308,1,2017
"728",1,"Tahuna Rahi",0.076107024461502,1,2017
"729",1,"Tahuna Iti",0.009172773697991,1,2017
"730",1,"Tauvine",0.079748509665234,1,2017
"731",1,"Tiaraunu",1.70884833766718,1,2017
"732",1,"Offshore",181.891318821236,0,2017
"733",1,"No take zone",35.89160134,0.5,2017
"734",1,"Rest of lagoon",35.89160134,0.75,2017
"735",1,"Aie",0.009775186488655,1,2017
"736",1,"Aie",0.023277683208063,1,2017
"737",1,"Ahuroa",0.046627710105536,1,2018
"738",1,"Hiraanae",0.353004842003619,1,2018
"739",1,"Horoatera",0.870078933438646,1,2018
"740",1,"Hiraanae",0.001100493961161,1,2018
"741",1,"Honuea",0.29743536186033,1,2018
"742",1,"Onetahi",0.751000573862474,1,2018
"743",1,"Reiono",0.232100155542133,1,2018
"744",1,"Rimatuu",0.903521034107308,1,2018
"745",1,"Tahuna Rahi",0.076107024461502,1,2018
"746",1,"Tahuna Iti",0.009172773697991,1,2018
"747",1,"Tauvine",0.079748509665234,1,2018
"748",1,"Tiaraunu",1.70884833766718,1,2018
"749",1,"Offshore",181.891318821236,0,2018
"750",1,"No take zone",35.89160134,0.5,2018
"751",1,"Rest of lagoon",35.89160134,0.75,2018
"752",1,"Aie",0.009775186488655,1,2018
"753",1,"Aie",0.023277683208063,1,2019
"754",1,"Ahuroa",0.046627710105536,1,2019
"755",1,"Hiraanae",0.353004842003619,1,2019
"756",1,"Horoatera",0.870078933438646,1,2019
"757",1,"Hiraanae",0.001100493961161,1,2019
"758",1,"Honuea",0.29743536186033,1,2019
"759",1,"Onetahi",0.751000573862474,1,2019
"760",1,"Reiono",0.232100155542133,1,2019
"761",1,"Rimatuu",0.903521034107308,1,2019
"762",1,"Tahuna Rahi",0.076107024461502,1,2019
"763",1,"Tahuna Iti",0.009172773697991,1,2019
"764",1,"Tauvine",0.079748509665234,1,2019
"765",1,"Tiaraunu",1.70884833766718,1,2019
"766",1,"Offshore",181.891318821236,0,2019
"767",1,"No take zone",35.89160134,0.5,2019
"768",1,"Rest of lagoon",35.89160134,0.75,2019
"769",1,"Aie",0.009775186488655,1,2020
"770",1,"Aie",0.023277683208063,1,2020
"771",1,"Ahuroa",0.046627710105536,1,2020
"772",1,"Hiraanae",0.353004842003619,1,2020
"773",1,"Horoatera",0.870078933438646,1,2020
"774",1,"Hiraanae",0.001100493961161,1,2020
"775",1,"Honuea",0.29743536186033,1,2020
"776",1,"Onetahi",0.751000573862474,1,2020
"777",1,"Reiono",0.232100155542133,1,2020
"778",1,"Rimatuu",0.903521034107308,1,2020
"779",1,"Tahuna Rahi",0.076107024461502,1,2020
"780",1,"Tahuna Iti",0.009172773697991,1,2020
"781",1,"Tauvine",0.079748509665234,1,2020
"782",1,"Tiaraunu",1.70884833766718,1,2020
"783",1,"Offshore",181.891318821236,0,2020
"784",1,"No take zone",35.89160134,0.5,2020
"785",1,"Rest of lagoon",35.89160134,0.75,2014
"786",1,"Aie",0.009775186488655,1,2014
"787",1,"Aie",0.023277683208063,1,2014
"788",1,"Ahuroa",0.046627710105536,1,2014
"789",1,"Hiraanae",0.353004842003619,1,2014
"790",1,"Horoatera",0.870078933438646,1,2014
"791",1,"Hiraanae",0.001100493961161,1,2014
"792",1,"Honuea",0.29743536186033,1,2014
"793",1,"Onetahi",0.751000573862474,1,2014
"794",1,"Reiono",0.232100155542133,1,2014
"795",1,"Rimatuu",0.903521034107308,1,2014
"796",1,"Tahuna Rahi",0.076107024461502,1,2014
"797",1,"Tahuna Iti",0.009172773697991,1,2014
"798",1,"Tauvine",0.079748509665234,1,2014
"799",1,"Tiaraunu",1.70884833766718,1,2014
"800",1,"Offshore",181.891318821236,0,2014
"801",1,"No take zone",35.89160134,0.5,2015
"802",1,"Rest of lagoon",35.89160134,0.75,2015
"803",1,"Aie",0.009775186488655,1,2015
"804",1,"Aie",0.023277683208063,1,2015
"805",1,"Ahuroa",0.046627710105536,1,2015
"806",1,"Hiraanae",0.353004842003619,1,2015
"807",1,"Horoatera",0.870078933438646,1,2015
"808",1,"Hiraanae",0.001100493961161,1,2015
"809",1,"Honuea",0.29743536186033,1,2015
"810",1,"Onetahi",0.751000573862474,1,2015
"811",1,"Reiono",0.232100155542133,1,2015
"812",1,"Rimatuu",0.903521034107308,1,2015
"813",1,"Tahuna Rahi",0.076107024461502,1,2015
"814",1,"Tahuna Iti",0.009172773697991,1,2015
"815",1,"Tauvine",0.079748509665234,1,2015
"816",1,"Tiaraunu",1.70884833766718,1,2015
"817",1,"Offshore",181.891318821236,0,2016
"818",1,"No take zone",35.89160134,0.5,2016
"819",1,"Rest of lagoon",35.89160134,0.75,2016
"820",1,"Aie",0.009775186488655,1,2016
"821",1,"Aie",0.023277683208063,1,2016
"822",1,"Ahuroa",0.046627710105536,1,2016
"823",1,"Hiraanae",0.353004842003619,1,2016
"824",1,"Horoatera",0.870078933438646,1,2016
"825",1,"Hiraanae",0.001100493961161,1,2016
"826",1,"Honuea",0.29743536186033,1,2016
"827",1,"Onetahi",0.751000573862474,1,2016
"828",1,"Reiono",0.232100155542133,1,2016
"829",1,"Rimatuu",0.903521034107308,1,2016
"830",1,"Tahuna Rahi",0.076107024461502,1,2016
"831",1,"Tahuna Iti",0.009172773697991,1,2016
"832",1,"Tauvine",0.079748509665234,1,2016
"833",1,"Tiaraunu",1.70884833766718,1,2017
"834",1,"Offshore",181.891318821236,0,2017
"835",1,"No take zone",35.89160134,0.5,2017
"836",1,"Rest of lagoon",35.89160134,0.75,2017
"837",1,"Aie",0.009775186488655,1,2017
"838",1,"Aie",0.023277683208063,1,2017
"839",1,"Ahuroa",0.046627710105536,1,2017
"840",1,"Hiraanae",0.353004842003619,1,2017
"841",1,"Horoatera",0.870078933438646,1,2017
"842",1,"Hiraanae",0.001100493961161,1,2017
"843",1,"Honuea",0.29743536186033,1,2017
"844",1,"Onetahi",0.751000573862474,1,2017
"845",1,"Reiono",0.232100155542133,1,2017
"846",1,"Rimatuu",0.903521034107308,1,2017
"847",1,"Tahuna Rahi",0.076107024461502,1,2017
"848",1,"Tahuna Iti",0.009172773697991,1,2017
"849",1,"Tauvine",0.079748509665234,1,2018
"850",1,"Tiaraunu",1.70884833766718,1,2018
"851",1,"Offshore",181.891318821236,0,2018
"852",1,"No take zone",35.89160134,0.5,2018
"853",1,"Rest of lagoon",35.89160134,0.75,2018
"854",1,"Aie",0.009775186488655,1,2018
"855",1,"Aie",0.023277683208063,1,2018
"856",1,"Ahuroa",0.046627710105536,1,2018
"857",1,"Hiraanae",0.353004842003619,1,2018
"858",1,"Horoatera",0.870078933438646,1,2018
"859",1,"Hiraanae",0.001100493961161,1,2018
"860",1,"Honuea",0.29743536186033,1,2018
"861",1,"Onetahi",0.751000573862474,1,2018
"862",1,"Reiono",0.232100155542133,1,2018
"863",1,"Rimatuu",0.903521034107308,1,2018
"864",1,"Tahuna Rahi",0.076107024461502,1,2018
"865",1,"Tahuna Iti",0.009172773697991,1,2019
"866",1,"Tauvine",0.079748509665234,1,2019
"867",1,"Tiaraunu",1.70884833766718,1,2019
"868",1,"Offshore",181.891318821236,0,2019
"869",1,"No take zone",35.89160134,0.5,2019
"870",1,"Rest of lagoon",35.89160134,0.75,2019
"871",1,"Aie",0.009775186488655,1,2019
"872",1,"Aie",0.023277683208063,1,2019
"873",1,"Ahuroa",0.046627710105536,1,2019
"874",1,"Hiraanae",0.353004842003619,1,2019
"875",1,"Horoatera",0.870078933438646,1,2019
"876",1,"Hiraanae",0.001100493961161,1,2019
"877",1,"Honuea",0.29743536186033,1,2019
"878",1,"Onetahi",0.751000573862474,1,2019
"879",1,"Reiono",0.232100155542133,1,2019
"880",1,"Rimatuu",0.903521034107308,1,2019
"881",1,"Tahuna Rahi",0.076107024461502,1,2020
"882",1,"Tahuna Iti",0.009172773697991,1,2020
"883",1,"Tauvine",0.079748509665234,1,2020
"884",1,"Tiaraunu",1.70884833766718,1,2020
"885",1,"Offshore",181.891318821236,0,2020
"886",1,"No take zone",35.89160134,0.5,2020
"887",1,"Rest of lagoon",35.89160134,0.75,2020
"888",1,"Aie",0.009775186488655,1,2020
"889",1,"Aie",0.023277683208063,1,2020
"890",1,"Ahuroa",0.046627710105536,1,2020
"891",1,"Hiraanae",0.353004842003619,1,2020
"892",1,"Horoatera",0.870078933438646,1,2020
"893",1,"Hiraanae",0.001100493961161,1,2020
"894",1,"Honuea",0.29743536186033,1,2020
"895",1,"Onetahi",0.751000573862474,1,2020
"896",1,"Reiono",0.232100155542133,1,2020
"897",1,"Rimatuu",0.903521034107308,1,2014
"898",1,"Tahuna Rahi",0.076107024461502,1,2014
"899",1,"Tahuna Iti",0.009172773697991,1,2014
"900",1,"Tauvine",0.079748509665234,1,2014
"901",1,"Tiaraunu",1.70884833766718,1,2014
"902",1,"Offshore",181.891318821236,0,2014
"903",1,"No take zone",35.89160134,0.5,2014
"904",1,"Rest of lagoon",35.89160134,0.75,2014
"905",1,"Aie",0.009775186488655,1,2014
"906",1,"Aie",0.023277683208063,1,2014
"907",1,"Ahuroa",0.046627710105536,1,2014
"908",1,"Hiraanae",0.353004842003619,1,2014
"909",1,"Horoatera",0.870078933438646,1,2014
"910",1,"Hiraanae",0.001100493961161,1,2014
"911",1,"Honuea",0.29743536186033,1,2014
"912",1,"Onetahi",0.751000573862474,1,2014
"913",1,"Reiono",0.232100155542133,1,2015
"914",1,"Rimatuu",0.903521034107308,1,2015
"915",1,"Tahuna Rahi",0.076107024461502,1,2015
"916",1,"Tahuna Iti",0.009172773697991,1,2015
"917",1,"Tauvine",0.079748509665234,1,2015
"918",1,"Tiaraunu",1.70884833766718,1,2015
"919",1,"Offshore",181.891318821236,0,2015
"920",1,"No take zone",35.89160134,0.5,2015
"921",1,"Rest of lagoon",35.89160134,0.75,2015
"922",1,"Aie",0.009775186488655,1,2015
"923",1,"Aie",0.023277683208063,1,2015
"924",1,"Ahuroa",0.046627710105536,1,2015
"925",1,"Hiraanae",0.353004842003619,1,2015
"926",1,"Horoatera",0.870078933438646,1,2015
"927",1,"Hiraanae",0.001100493961161,1,2015
"928",1,"Honuea",0.29743536186033,1,2015
"929",1,"Onetahi",0.751000573862474,1,2016
"930",1,"Reiono",0.232100155542133,1,2016
"931",1,"Rimatuu",0.903521034107308,1,2016
"932",1,"Tahuna Rahi",0.076107024461502,1,2016
"933",1,"Tahuna Iti",0.009172773697991,1,2016
"934",1,"Tauvine",0.079748509665234,1,2016
"935",1,"Tiaraunu",1.70884833766718,1,2016
"936",1,"Offshore",181.891318821236,0,2016
"937",1,"No take zone",35.89160134,0.5,2016
"938",1,"Rest of lagoon",35.89160134,0.75,2016
"939",1,"Aie",0.009775186488655,1,2016
"940",1,"Aie",0.023277683208063,1,2016
"941",1,"Ahuroa",0.046627710105536,1,2016
"942",1,"Hiraanae",0.353004842003619,1,2016
"943",1,"Horoatera",0.870078933438646,1,2016
"944",1,"Hiraanae",0.001100493961161,1,2016
"945",1,"Honuea",0.29743536186033,1,2017
"946",1,"Onetahi",0.751000573862474,1,2017
"947",1,"Reiono",0.232100155542133,1,2017
"948",1,"Rimatuu",0.903521034107308,1,2017
"949",1,"Tahuna Rahi",0.076107024461502,1,2017
"950",1,"Tahuna Iti",0.009172773697991,1,2017
"951",1,"Tauvine",0.079748509665234,1,2017
"952",1,"Tiaraunu",1.70884833766718,1,2017
"953",1,"Offshore",181.891318821236,0,2017
"954",1,"No take zone",35.89160134,0.5,2017
"955",1,"Rest of lagoon",35.89160134,0.75,2017
"956",1,"Aie",0.009775186488655,1,2017
"957",1,"Aie",0.023277683208063,1,2017
"958",1,"Ahuroa",0.046627710105536,1,2017
"959",1,"Hiraanae",0.353004842003619,1,2017
"960",1,"Horoatera",0.870078933438646,1,2017
"961",1,"Hiraanae",0.001100493961161,1,2018
"962",1,"Honuea",0.29743536186033,1,2018
"963",1,"Onetahi",0.751000573862474,1,2018
